timeBin,x,y,n
33,46,82,260
33,46,83,236
33,46,84,226
33,46,85,225
33,46,86,213
33,46,87,321
33,46,88,495
33,46,89,326
33,46,90,374
33,47,11,463
33,47,12,340
33,47,13,466
33,47,14,162
33,47,15,246
33,47,27,785
33,47,28,1748
33,47,29,593
33,47,53,932
33,47,54,1428
33,47,56,11
33,47,57,3
33,47,79,173
33,47,80,91
33,47,81,1705
33,47,82,303
33,47,83,300
33,47,84,274
33,47,85,302
33,47,86,461
33,47,87,379
33,47,88,369
33,47,89,227
33,48,12,341
33,48,13,190
33,48,14,156
33,48,28,1681
33,48,29,1383
33,48,52,576
33,48,53,1210
33,48,54,592
33,48,56,5
33,48,57,6
33,48,58,3
33,48,82,1519
33,48,83,172
33,48,84,201
33,48,85,474
33,48,86,304
33,48,87,241
33,49,28,1541
33,49,29,1555
33,49,52,1390
33,49,53,986
33,49,57,9
33,49,58,6
33,49,83,1400
33,49,84,359
33,50,28,1529
33,50,29,1521
33,50,51,1092
33,50,52,809
33,50,53,562
33,50,57,7
33,50,83,727
33,50,84,1018
33,51,28,1562
33,51,29,1541
33,51,50,723
33,51,51,900
33,51,52,866
33,51,83,455
33,51,84,774
33,51,85,567
33,52,28,1120
33,52,29,1993
33,52,50,1358
33,52,51,1068
33,52,84,867
33,52,85,887
33,53,29,1557
33,53,30,1604
33,53,49,1176
33,53,50,913
33,53,51,367
33,53,85,1148
33,53,86,559
33,54,29,993
33,54,30,1352
33,54,31,916
33,54,48,983
33,54,49,908
33,54,50,574
33,54,85,663
33,54,86,1062
33,55,30,1778
33,55,31,1271
33,55,47,637
33,55,48,1123
33,55,49,750
33,55,50,189
33,55,86,1042
33,55,87,668
33,56,30,1237
33,56,31,1822
33,56,47,1609
33,56,48,792
33,56,86,1033
33,56,87,648
33,57,30,934
33,57,31,1311
33,57,32,1030
33,57,46,1581
33,57,47,831
33,57,58,185
33,57,59,162
33,57,60,168
33,57,61,160
33,57,62,168
33,57,63,175
33,57,64,326
33,57,65,146
33,57,66,136
33,57,67,131
33,57,68,156
33,57,69,189
33,57,70,210
33,57,71,208
33,57,72,207
33,57,73,228
33,57,74,245
33,57,75,197
33,57,76,218
33,57,77,184
33,57,78,169
33,57,79,176
33,57,80,319
33,57,81,356
33,57,82,363
33,57,83,352
33,57,84,363
33,57,85,776
33,57,86,279
33,57,87,423
33,57,88,323
33,58,31,1720
33,58,32,1322
33,58,45,1558
33,58,46,859
33,58,57,316
33,58,58,149
33,58,59,168
33,58,60,165
33,58,61,172
33,58,62,161
33,58,63,158
33,58,64,68
33,58,65,254
33,58,66,114
33,58,67,122
33,58,68,251
33,58,69,222
33,58,70,206
33,58,71,204
33,58,72,201
33,58,73,208
33,58,74,189
33,58,75,233
33,58,76,213
33,58,77,244
33,58,78,183
33,58,79,252
33,58,80,475
33,58,81,376
33,58,82,368
33,58,83,376
33,58,84,370
33,58,85,32
33,58,86,311
33,58,87,357
33,58,88,498
33,59,31,1309
33,59,32,1765
33,59,44,1521
33,59,45,912
33,59,46,32
33,59,56,317
33,59,66,162
33,59,67,154
33,59,78,106
33,59,79,388
33,59,87,546
33,59,88,351
33,59,89,252
33,60,31,771
33,60,32,1485
33,60,33,942
33,60,37,174
33,60,43,1436
33,60,44,1020
33,60,45,18
33,60,55,163
33,60,56,171
33,60,66,111
33,60,67,138
33,60,78,201
33,60,79,203
33,60,87,340
33,60,88,526
33,60,89,210
33,61,30,649
33,61,31,165
33,61,32,296
33,61,33,2007
33,61,36,561
33,61,37,86
33,61,42,1371
33,61,43,1256
33,61,55,173
33,61,56,157
33,61,66,118
33,61,67,131
33,61,78,205
33,61,79,201
33,61,87,339
33,61,88,404
33,61,89,331
33,62,29,580
33,62,30,118
33,62,31,386
33,62,32,393
33,62,33,326
33,62,34,2129
33,62,35,1281
33,62,36,774
33,62,37,1112
33,62,41,1470
33,62,42,656
33,62,43,551
33,62,44,894
33,62,45,384
33,62,55,166
33,62,56,164
33,62,66,127
33,62,67,120
33,62,78,202
33,62,79,204
33,62,87,341
33,62,88,411
33,62,89,209
33,62,90,123
33,63,28,554
33,63,29,50
33,63,30,521
33,63,31,805
33,63,32,407
33,63,33,396
33,63,34,514
33,63,35,1538
33,63,36,935
33,63,37,939
33,63,38,1776
33,63,39,1473
33,63,40,1735
33,63,41,734
33,63,42,703
33,63,43,786
33,63,44,940
33,63,45,844
33,63,46,809
33,63,55,176
33,63,56,158
33,63,66,116
33,63,67,136
33,63,78,218
33,63,79,191
33,63,87,371
33,63,88,401
33,63,89,248
33,63,91,57
33,63,96,24
33,63,97,40
33,63,98,38
33,63,99,87
33,64,27,520
33,64,28,76
33,64,29,904
33,64,30,405
33,64,32,578
33,64,33,443
33,64,36,865
33,64,37,689
33,64,38,1207
33,64,39,1544
33,64,40,1441
33,64,41,664
33,64,42,786
33,64,43,1219
33,64,44,670
33,64,45,868
33,64,46,750
33,64,47,1090
33,64,55,312
33,64,56,5
33,64,66,118
33,64,67,127
33,64,78,209
33,64,79,200
33,64,87,443
33,64,88,544
33,64,92,60
33,64,93,34
33,64,94,39
33,64,95,42
33,64,96,62
33,64,97,47
33,64,98,49
33,65,26,469
33,65,27,115
33,65,28,914
33,65,32,338
33,65,33,329
33,65,36,72
33,65,37,512
33,65,41,1298
33,65,42,1119
33,65,46,584
33,65,47,704
33,65,48,1386
33,65,49,990
33,65,50,995
33,65,51,1032
33,65,52,1021
33,65,53,1023
33,65,54,871
33,65,55,5
33,65,56,2
33,65,66,123
33,65,67,123
33,65,78,209
33,65,79,189
33,65,87,472
33,65,88,501
33,65,91,3
33,65,92,6
33,65,93,53
33,65,94,48
33,65,95,45
33,66,25,381
33,66,26,179
33,66,27,933
33,66,32,355
33,66,33,318
33,66,36,152
33,66,37,193
33,66,41,975
33,66,42,1002
33,66,47,326
33,66,48,635
33,66,49,1022
33,66,50,1022
33,66,51,992
33,66,52,991
33,66,53,983
33,66,54,1137
33,66,55,862
33,66,56,3
33,66,66,139
33,66,67,108
33,66,78,225
33,66,79,182
33,66,87,473
33,66,88,509
33,66,90,5
33,66,91,9
33,66,92,21
33,67,24,228
33,67,25,263
33,67,26,1000
33,67,32,336
33,67,33,343
33,67,37,202
33,67,41,366
33,67,42,1553
33,67,55,933
33,67,56,1057
33,67,66,439
33,67,67,322
33,67,78,338
33,67,79,63
33,67,87,911
33,67,88,8
33,67,89,12
33,67,90,11
33,67,91,18
33,68,24,284
33,68,25,1191
33,68,32,298
33,68,33,394
33,68,41,259
33,68,42,389
33,68,43,1341
33,68,56,739
33,68,57,1237
33,68,58,666
33,68,59,747
33,68,60,618
33,68,61,545
33,68,62,511
33,68,63,520
33,68,64,592
33,68,65,961
33,68,66,650
33,68,67,549
33,68,68,804
33,68,69,689
33,68,70,680
33,68,71,676
33,68,72,608
33,68,73,675
33,68,74,719
33,68,75,358
33,68,76,306
33,68,77,446
33,68,78,154
33,68,79,32
33,68,80,39
33,68,81,5
33,68,82,5
33,68,83,136
33,68,84,363
33,68,85,520
33,68,86,920
33,68,87,13
33,68,88,12
33,68,89,18
33,68,90,14
33,69,24,773
33,69,25,746
33,69,32,222
33,69,33,298
33,69,34,175
33,69,41,218
33,69,42,257
33,69,43,400
33,69,44,889
33,69,57,489
33,69,58,978
33,69,59,743
33,69,60,882
33,69,61,559
33,69,62,575
33,69,63,571
33,69,64,1037
33,69,65,688
33,69,66,609
33,69,67,709
33,69,68,585
33,69,69,721
33,69,70,718
33,69,71,735
33,69,72,826
33,69,73,713
33,69,74,675
33,69,75,991
33,69,76,373
33,69,77,206
33,69,78,189
33,69,79,239
33,69,80,25
33,69,81,21
33,69,82,215
33,69,83,525
33,69,84,658
33,69,85,495
33,69,86,18
33,69,87,14
33,69,88,9
33,70,24,745
33,70,25,764
33,70,33,418
33,70,34,258
33,70,42,375
33,70,43,273
33,70,44,687
33,70,61,446
33,70,62,299
33,70,63,622
33,70,76,809
33,70,77,178
33,70,78,167
33,70,79,184
33,70,80,302
33,70,81,263
33,70,82,778
33,70,83,380
33,71,24,730
33,71,25,779
33,71,33,292
33,71,34,381
33,71,42,257
33,71,43,315
33,71,44,200
33,71,45,591
33,71,61,51
33,71,62,391
33,71,77,789
33,71,78,146
33,71,79,116
33,71,80,447
33,71,81,963
33,72,24,718
33,72,25,791
33,72,33,237
33,72,34,308
33,72,35,159
33,72,43,445
33,72,44,228
33,72,45,211
33,72,46,485
33,72,61,188
33,72,62,165
33,72,76,319
33,72,77,237
33,72,78,342
33,72,79,507
33,72,80,578
33,72,81,146
33,72,82,696
33,73,20,41
33,73,24,1239
33,73,25,262
33,73,33,192
33,73,34,299
33,73,35,214
33,73,44,556
33,73,45,188
33,73,46,316
33,73,47,310
33,73,61,214
33,73,62,139
33,73,75,181
33,73,76,227
33,73,77,194
33,73,78,699
33,73,79,388
33,73,81,226
33,73,82,171
33,73,83,719
33,73,84,486
33,74,20,7
33,74,21,41
33,74,23,993
33,74,24,446
33,74,25,101
33,74,33,181
33,74,34,274
33,74,35,249
33,74,45,637
33,74,46,222
33,74,47,488
33,74,60,123
33,74,61,224
33,74,74,73
33,74,75,187
33,74,76,198
33,74,77,777
33,74,82,132
33,74,83,216
33,74,84,432
33,74,85,514
33,75,21,16
33,75,22,657
33,75,23,702
33,75,24,113
33,75,25,89
33,75,34,364
33,75,35,329
33,75,46,740
33,75,47,326
33,75,48,277
33,75,60,209
33,75,61,134
33,75,74,179
33,75,75,65
33,75,76,601
33,75,77,374
33,75,84,98
33,75,85,343
33,75,86,636
33,75,87,100
33,76,22,38
33,76,23,103
33,76,24,173
33,76,34,171
33,76,35,345
33,76,36,183
33,76,47,913
33,76,48,357
33,76,59,79
33,76,60,79
33,76,61,138
33,76,73,159
33,76,74,18
33,76,75,576
33,76,76,222
33,76,77,262
33,76,78,187
33,76,87,604
33,76,88,133
33,77,23,140
33,77,24,170
33,77,35,304
33,77,36,368
33,77,47,615
33,77,48,660
33,77,59,98
33,77,60,143
33,77,73,36
33,77,74,464
33,77,76,404
33,77,77,292
33,77,78,215
33,77,87,320
33,77,88,368
33,78,24,198
33,78,25,105
33,78,35,174
33,78,36,263
33,78,37,239
33,78,47,258
33,78,48,825
33,78,59,136
33,78,60,103
33,78,73,243
33,78,74,260
33,78,76,256
33,78,77,410
33,78,78,250
33,78,87,225
33,78,88,335
33,78,89,140
33,79,25,205
33,79,36,381
33,79,37,265
33,79,47,578
33,79,48,235
33,79,58,63
33,79,59,175
33,79,73,274
33,79,74,228
33,79,76,134
33,79,77,346
33,79,78,415
33,79,87,261
33,79,88,175
33,79,89,206
33,80,37,590
33,80,46,456
33,80,47,211
33,80,48,179
33,80,58,140
33,80,59,99
33,80,73,347
33,80,74,155
33,80,77,277
33,80,78,397
33,80,79,207
33,80,87,181
33,80,88,243
33,81,38,592
33,81,39,227
33,81,45,367
33,81,46,200
33,81,47,297
33,81,57,86
33,81,58,154
33,81,72,258
33,81,73,249
33,81,77,246
33,81,78,204
33,81,79,351
33,81,87,264
33,81,88,155
33,82,39,408
33,82,40,360
33,82,41,97
33,82,42,77
33,82,43,9
33,82,44,297
33,82,45,191
33,82,46,379
33,82,57,135
33,82,58,103
33,82,71,157
33,82,72,320
33,82,73,25
33,82,78,287
33,82,79,185
33,82,80,213
33,82,86,155
33,82,87,176
33,82,88,155
33,83,40,306
33,83,41,348
33,83,42,86
33,83,43,301
33,83,44,167
33,83,45,492
33,83,56,80
33,83,57,155
33,83,71,457
33,83,72,38
33,83,78,276
33,83,79,289
33,83,85,152
33,83,86,83
33,83,87,115
33,83,88,144
33,84,41,226
33,84,42,366
33,84,43,151
33,84,44,817
33,84,56,221
33,84,57,10
33,84,70,447
33,84,71,49
33,84,78,222
33,84,79,267
33,84,84,124
33,84,85,81
33,84,86,124
33,85,42,141
33,85,43,507
33,85,44,222
33,85,45,696
33,85,46,252
33,85,55,215
33,85,56,16
33,85,68,122
33,85,69,444
33,85,70,52
33,85,79,166
33,85,80,224
33,85,81,18
33,85,82,22
33,85,83,142
33,85,84,35
33,85,85,16
33,85,86,113
33,86,44,653
33,86,45,116
33,86,46,397
33,86,47,405
33,86,54,227
33,86,55,12
33,86,56,9
33,86,66,138
33,86,67,223
33,86,68,318
33,86,69,61
33,86,80,235
33,86,81,121
33,86,82,137
33,86,83,17
33,87,45,214
33,87,46,115
33,87,47,306
33,87,48,530
33,87,53,277
33,87,54,72
33,87,55,109
33,87,63,373
33,87,64,167
33,87,65,235
33,87,66,174
33,87,67,238
33,87,68,108
33,87,79,80
33,87,80,90
33,87,81,204
33,88,46,138
33,88,47,116
33,88,48,252
33,88,49,592
33,88,50,390
33,88,51,325
33,88,52,402
33,88,53,150
33,88,54,143
33,88,55,151
33,88,56,238
33,88,57,187
33,88,58,192
33,88,59,178
33,88,60,206
33,88,61,242
33,88,62,456
33,88,63,121
33,88,64,241
33,88,65,170
33,88,66,190
33,88,67,35
33,88,79,131
33,88,80,158
33,89,47,74
33,89,48,87
33,89,49,200
33,89,50,414
33,89,51,361
33,89,52,240
33,89,53,215
33,89,54,214
33,89,55,200
33,89,56,236
33,89,57,275
33,89,58,266
33,89,59,276
33,89,60,252
33,89,61,333
33,89,62,121
33,89,63,142
33,89,64,95
33,89,65,92
33,89,78,79
33,89,79,189
33,90,51,122
33,90,52,158
33,90,53,165
33,90,54,162
33,90,55,174
33,90,56,162
33,90,57,169
33,90,58,170
33,90,59,175
33,90,60,174
33,90,61,69
33,90,62,65
33,90,78,87
33,90,79,176
33,91,77,63
33,91,78,81
33,91,79,3
33,91,80,112
33,92,77,103
33,92,78,6
33,92,79,4
33,92,80,6
33,92,81,82
33,93,76,3
33,93,77,4
33,94,76,4
33,94,77,3
33,95,76,2
33,95,77,5
33,96,76,2
33,96,77,5
33,97,76,2
33,97,77,5
33,98,76,7
33,98,77,6
33,99,77,13
34,0,67,30
34,1,66,13
34,1,67,17
34,2,66,17
34,2,67,13
34,3,66,76
34,3,67,11
34,4,66,52
34,4,67,60
34,5,66,57
34,5,67,57
34,6,43,148
34,6,66,50
34,6,67,64
34,7,42,125
34,7,43,121
34,7,66,57
34,7,67,54
34,8,42,138
34,8,43,111
34,8,66,55
34,8,67,59
34,9,42,102
34,9,43,142
34,9,66,57
34,9,67,56
34,10,42,81
34,10,43,97
34,10,44,84
34,10,66,55
34,10,67,59
34,11,43,144
34,11,44,112
34,11,66,55
34,11,67,62
34,12,43,133
34,12,44,114
34,12,66,57
34,12,67,60
34,13,43,117
34,13,44,125
34,13,66,57
34,13,67,64
34,14,43,341
34,14,44,348
34,14,66,52
34,14,67,60
34,15,40,117
34,15,41,594
34,15,42,698
34,15,43,423
34,15,44,528
34,15,45,1135
34,15,46,706
34,15,47,22
34,15,66,61
34,15,67,62
34,16,39,72
34,16,40,927
34,16,41,1078
34,16,42,628
34,16,43,441
34,16,44,1175
34,16,45,887
34,16,46,1283
34,16,47,1119
34,16,48,42
34,16,49,112
34,16,66,495
34,16,67,42
34,17,38,52
34,17,39,1453
34,17,40,655
34,17,42,397
34,17,43,704
34,17,47,1022
34,17,48,1976
34,17,49,51
34,17,50,84
34,17,66,441
34,17,67,579
34,18,37,31
34,18,38,1474
34,18,49,1989
34,18,50,52
34,18,51,61
34,18,66,568
34,18,67,520
34,19,37,1022
34,19,38,302
34,19,39,274
34,19,50,2009
34,19,51,50
34,19,52,39
34,19,66,546
34,19,67,551
34,20,36,1019
34,20,37,156
34,20,38,271
34,20,39,295
34,20,51,2027
34,20,52,57
34,20,66,542
34,20,67,551
34,21,21,103
34,21,22,299
34,21,23,290
34,21,24,305
34,21,25,272
34,21,26,279
34,21,27,247
34,21,28,363
34,21,29,363
34,21,30,358
34,21,31,336
34,21,32,345
34,21,33,624
34,21,34,495
34,21,35,1029
34,21,36,263
34,21,37,622
34,21,38,251
34,21,39,219
34,21,40,117
34,21,51,580
34,21,52,1644
34,21,66,543
34,21,67,531
34,22,20,153
34,22,21,461
34,22,22,279
34,22,23,274
34,22,24,277
34,22,25,307
34,22,26,295
34,22,27,395
34,22,28,343
34,22,29,332
34,22,30,334
34,22,31,374
34,22,32,354
34,22,33,320
34,22,34,707
34,22,35,145
34,22,38,802
34,22,39,274
34,22,40,108
34,22,52,853
34,22,53,1444
34,22,66,540
34,22,67,551
34,23,19,178
34,23,20,437
34,23,38,580
34,23,39,629
34,23,53,1015
34,23,54,1413
34,23,66,624
34,23,67,539
34,24,18,196
34,24,19,421
34,24,38,822
34,24,39,379
34,24,54,1120
34,24,55,1352
34,24,66,606
34,24,67,615
34,25,16,1
34,25,17,215
34,25,18,400
34,25,37,626
34,25,38,371
34,25,39,258
34,25,55,1185
34,25,56,1300
34,25,57,19
34,25,66,623
34,25,67,606
34,26,16,253
34,26,17,375
34,26,36,468
34,26,37,347
34,26,38,446
34,26,56,1221
34,26,57,1240
34,26,58,43
34,26,59,145
34,26,66,595
34,26,67,622
34,27,15,423
34,27,16,222
34,27,17,120
34,27,35,287
34,27,36,375
34,27,37,587
34,27,57,1291
34,27,58,1169
34,27,59,78
34,27,66,621
34,27,67,597
34,28,16,568
34,28,35,384
34,28,36,818
34,28,58,1445
34,28,59,1000
34,28,66,686
34,28,67,618
34,29,15,334
34,29,16,322
34,29,35,585
34,29,36,604
34,29,58,655
34,29,59,1187
34,29,60,648
34,29,66,681
34,29,67,877
34,30,15,334
34,30,16,318
34,30,35,843
34,30,36,333
34,30,59,1058
34,30,60,1382
34,30,66,832
34,30,67,867
34,31,15,320
34,31,16,327
34,31,34,807
34,31,35,243
34,31,36,362
34,31,59,214
34,31,60,1166
34,31,61,1096
34,31,66,979
34,31,67,699
34,32,15,324
34,32,16,314
34,32,33,672
34,32,34,300
34,32,35,808
34,32,36,264
34,32,37,206
34,32,60,338
34,32,61,1405
34,32,62,715
34,32,65,423
34,32,66,791
34,32,67,833
34,33,15,322
34,33,16,318
34,33,36,933
34,33,37,314
34,33,61,447
34,33,62,1840
34,33,65,1268
34,33,66,608
34,33,67,989
34,33,68,1295
34,33,69,1088
34,34,15,306
34,34,16,336
34,34,36,437
34,34,37,718
34,34,38,158
34,34,61,264
34,34,62,337
34,34,63,1739
34,34,64,1486
34,34,65,575
34,34,66,1384
34,34,67,794
34,34,68,945
34,34,69,1052
34,34,70,1892
34,35,15,364
34,35,16,291
34,35,37,784
34,35,38,530
34,35,62,448
34,35,63,528
34,35,64,672
34,35,65,1217
34,35,71,1888
34,36,15,270
34,36,16,376
34,36,37,608
34,36,38,599
34,36,39,112
34,36,62,502
34,36,63,595
34,36,64,1065
34,36,72,1891
34,37,16,423
34,37,17,239
34,37,37,765
34,37,38,526
34,37,62,753
34,37,63,1335
34,37,73,1898
34,38,16,315
34,38,17,323
34,38,36,477
34,38,37,784
34,38,38,44
34,38,61,448
34,38,62,1210
34,38,63,516
34,38,73,839
34,38,74,1345
34,38,90,407
34,38,91,412
34,38,92,1
34,39,16,320
34,39,17,327
34,39,36,1124
34,39,37,81
34,39,61,1330
34,39,62,825
34,39,73,451
34,39,74,1032
34,39,75,771
34,39,92,412
34,39,93,1
34,40,17,580
34,40,35,1111
34,40,36,44
34,40,37,46
34,40,38,29
34,40,60,1209
34,40,61,933
34,40,62,54
34,40,74,825
34,40,75,1390
34,40,93,423
34,40,94,1
34,41,17,81
34,41,18,518
34,41,34,1137
34,41,35,64
34,41,36,142
34,41,37,49
34,41,38,38
34,41,59,1131
34,41,60,966
34,41,61,119
34,41,74,61
34,41,75,984
34,41,76,1220
34,41,94,436
34,42,18,255
34,42,19,672
34,42,20,567
34,42,21,491
34,42,32,96
34,42,33,1159
34,42,34,69
34,42,35,147
34,42,36,111
34,42,37,206
34,42,58,1046
34,42,59,990
34,42,60,195
34,42,75,101
34,42,76,1091
34,42,77,1074
34,42,94,438
34,43,17,348
34,43,18,180
34,43,19,364
34,43,20,513
34,43,21,671
34,43,22,710
34,43,23,443
34,43,31,162
34,43,32,1098
34,43,33,82
34,43,34,113
34,43,56,100
34,43,57,1027
34,43,58,1028
34,43,59,95
34,43,75,123
34,43,76,38
34,43,77,1167
34,43,78,935
34,43,92,216
34,43,93,438
34,43,94,1
34,44,16,391
34,44,17,127
34,44,18,329
34,44,22,428
34,44,23,703
34,44,24,652
34,44,25,1048
34,44,29,116
34,44,30,206
34,44,31,1086
34,44,32,129
34,44,33,77
34,44,56,980
34,44,57,1093
34,44,58,80
34,44,76,85
34,44,77,32
34,44,78,1416
34,44,79,600
34,44,90,198
34,44,91,322
34,44,92,412
34,45,15,409
34,45,16,105
34,45,17,299
34,45,24,869
34,45,25,836
34,45,26,1536
34,45,27,185
34,45,28,203
34,45,29,145
34,45,30,1107
34,45,31,88
34,45,54,1
34,45,55,936
34,45,56,1159
34,45,57,65
34,45,77,86
34,45,78,35
34,45,79,1809
34,45,89,298
34,45,90,245
34,45,91,377
34,46,14,418
34,46,15,123
34,46,16,262
34,46,27,1494
34,46,28,134
34,46,29,1051
34,46,53,1
34,46,54,883
34,46,55,1241
34,46,56,46
34,46,78,84
34,46,79,43
34,46,80,1825
34,46,81,290
34,46,82,251
34,46,83,211
34,46,84,216
34,46,85,210
34,46,86,164
34,46,87,248
34,46,88,370
34,46,89,246
34,46,90,300
34,47,11,413
34,47,12,302
34,47,13,433
34,47,14,160
34,47,15,213
34,47,27,704
34,47,28,1522
34,47,29,529
34,47,52,1
34,47,53,758
34,47,54,1331
34,47,56,3
34,47,79,93
34,47,80,77
34,47,81,1710
34,47,82,244
34,47,83,270
34,47,84,247
34,47,85,273
34,47,86,403
34,47,87,285
34,47,88,314
34,47,89,197
34,48,12,323
34,48,13,150
34,48,14,113
34,48,28,1504
34,48,29,1201
34,48,52,496
34,48,53,1052
34,48,54,591
34,48,56,1
34,48,57,2
34,48,82,1578
34,48,83,142
34,48,84,157
34,48,85,396
34,48,86,285
34,48,87,294
34,49,28,1314
34,49,29,1406
34,49,52,1137
34,49,53,948
34,49,57,1
34,49,58,2
34,49,83,1468
34,49,84,322
34,50,28,1357
34,50,29,1365
34,50,51,871
34,50,52,740
34,50,53,551
34,50,83,686
34,50,84,1109
34,51,28,1380
34,51,29,1350
34,51,50,587
34,51,51,747
34,51,52,828
34,51,83,475
34,51,84,749
34,51,85,608
34,52,28,1038
34,52,29,1711
34,52,50,1083
34,52,51,1020
34,52,84,890
34,52,85,937
34,53,29,1445
34,53,30,1323
34,53,49,964
34,53,50,851
34,53,51,342
34,53,85,1165
34,53,86,600
34,54,29,925
34,54,30,1204
34,54,31,761
34,54,48,791
34,54,49,819
34,54,50,551
34,54,85,693
34,54,86,1089
34,55,30,1602
34,55,31,1099
34,55,47,529
34,55,48,939
34,55,49,719
34,55,50,182
34,55,86,1118
34,55,87,668
34,56,30,1116
34,56,31,1535
34,56,47,1303
34,56,48,760
34,56,86,1155
34,56,87,603
34,57,30,882
34,57,31,1161
34,57,32,863
34,57,46,1280
34,57,47,782
34,57,55,8
34,57,56,8
34,57,57,8
34,57,58,149
34,57,59,154
34,57,60,160
34,57,61,161
34,57,62,162
34,57,63,143
34,57,64,288
34,57,65,138
34,57,66,119
34,57,67,117
34,57,68,128
34,57,69,209
34,57,70,198
34,57,71,226
34,57,72,207
34,57,73,246
34,57,74,233
34,57,75,227
34,57,76,214
34,57,77,168
34,57,78,156
34,57,79,174
34,57,80,342
34,57,81,405
34,57,82,405
34,57,83,381
34,57,84,408
34,57,85,861
34,57,86,238
34,57,87,429
34,57,88,312
34,58,31,1591
34,58,32,1101
34,58,45,1262
34,58,46,806
34,58,55,8
34,58,56,1
34,58,57,299
34,58,58,172
34,58,59,167
34,58,60,153
34,58,61,158
34,58,62,147
34,58,63,167
34,58,64,68
34,58,65,251
34,58,66,129
34,58,67,124
34,58,68,270
34,58,69,192
34,58,70,204
34,58,71,178
34,58,72,191
34,58,73,182
34,58,74,213
34,58,75,218
34,58,76,233
34,58,77,273
34,58,78,169
34,58,79,253
34,58,80,531
34,58,81,409
34,58,82,413
34,58,83,427
34,58,84,405
34,58,85,11
34,58,86,281
34,58,87,353
34,58,88,460
34,59,31,1150
34,59,32,1553
34,59,44,1224
34,59,45,827
34,59,46,26
34,59,55,2
34,59,56,305
34,59,66,164
34,59,67,163
34,59,78,153
34,59,79,457
34,59,87,460
34,59,88,379
34,59,89,232
34,60,31,288
34,60,32,1515
34,60,33,940
34,60,37,147
34,60,43,1151
34,60,44,894
34,60,45,8
34,60,55,164
34,60,56,157
34,60,66,115
34,60,67,106
34,60,78,259
34,60,79,245
34,60,87,368
34,60,88,445
34,60,89,220
34,61,30,145
34,61,31,174
34,61,32,248
34,61,33,1991
34,61,36,442
34,61,37,93
34,61,42,1151
34,61,43,1054
34,61,55,176
34,61,56,147
34,61,66,100
34,61,67,123
34,61,78,231
34,61,79,268
34,61,87,350
34,61,88,426
34,61,89,254
34,62,29,79
34,62,30,83
34,62,31,281
34,62,32,236
34,62,33,225
34,62,34,2001
34,62,35,1025
34,62,36,643
34,62,37,917
34,62,41,1257
34,62,42,564
34,62,43,495
34,62,44,742
34,62,45,338
34,62,55,153
34,62,56,167
34,62,66,100
34,62,67,122
34,62,78,271
34,62,79,236
34,62,87,351
34,62,88,416
34,62,89,196
34,62,90,71
34,63,28,77
34,63,29,8
34,63,30,217
34,63,31,348
34,63,32,272
34,63,33,250
34,63,34,270
34,63,35,1418
34,63,36,812
34,63,37,800
34,63,38,1486
34,63,39,1292
34,63,40,1493
34,63,41,662
34,63,42,655
34,63,43,678
34,63,44,837
34,63,45,673
34,63,46,678
34,63,55,161
34,63,56,162
34,63,66,114
34,63,67,108
34,63,78,261
34,63,79,240
34,63,87,380
34,63,88,403
34,63,89,234
34,63,91,7
34,63,96,8
34,63,97,9
34,63,98,4
34,63,99,23
34,64,27,72
34,64,28,7
34,64,29,293
34,64,30,109
34,64,32,403
34,64,33,341
34,64,36,822
34,64,37,658
34,64,38,1130
34,64,39,1373
34,64,40,1270
34,64,41,618
34,64,42,680
34,64,43,1117
34,64,44,642
34,64,45,860
34,64,46,611
34,64,47,929
34,64,55,308
34,64,56,2
34,64,66,103
34,64,67,121
34,64,78,268
34,64,79,234
34,64,87,425
34,64,88,575
34,64,92,16
34,64,93,11
34,64,94,11
34,64,95,16
34,64,96,15
34,64,97,14
34,64,98,19
34,65,26,69
34,65,27,9
34,65,28,294
34,65,32,331
34,65,33,333
34,65,36,53
34,65,37,455
34,65,41,1186
34,65,42,1077
34,65,46,639
34,65,47,612
34,65,48,1186
34,65,49,861
34,65,50,868
34,65,51,926
34,65,52,882
34,65,53,875
34,65,54,755
34,65,55,1
34,65,56,8
34,65,66,111
34,65,67,112
34,65,78,260
34,65,79,234
34,65,87,514
34,65,88,466
34,65,91,11
34,65,92,2
34,65,93,12
34,65,94,12
34,65,95,7
34,66,25,57
34,66,26,16
34,66,27,297
34,66,32,321
34,66,33,346
34,66,36,136
34,66,37,135
34,66,41,973
34,66,42,926
34,66,47,362
34,66,48,580
34,66,49,917
34,66,50,903
34,66,51,848
34,66,52,898
34,66,53,903
34,66,54,996
34,66,55,725
34,66,56,8
34,66,66,112
34,66,67,113
34,66,78,248
34,66,79,248
34,66,87,505
34,66,88,514
34,66,90,12
34,66,91,1
34,66,92,5
34,67,24,36
34,67,25,29
34,67,26,302
34,67,32,345
34,67,33,328
34,67,37,153
34,67,41,310
34,67,42,1500
34,67,55,799
34,67,56,897
34,67,66,353
34,67,67,294
34,67,78,406
34,67,79,71
34,67,87,911
34,67,88,6
34,67,89,14
34,67,90,1
34,67,91,4
34,68,24,35
34,68,25,327
34,68,32,271
34,68,33,396
34,68,41,229
34,68,42,352
34,68,43,1307
34,68,56,649
34,68,57,1052
34,68,58,598
34,68,59,690
34,68,60,531
34,68,61,455
34,68,62,428
34,68,63,445
34,68,64,513
34,68,65,835
